epoch,train_loss,val_loss,train_acc,val_acc
1,1.6425576110680897,1.2082864493131638,44.06417112299465,56.837606837606835
2,0.687848458190759,0.5354172848165035,77.2192513368984,82.90598290598291
3,0.23781018530329068,0.26734795048832893,93.68983957219251,90.17094017094017
4,0.09060500878840685,0.28033244889229536,97.96791443850267,90.5982905982906
5,0.02889812705107033,0.21753872581757605,99.57219251336899,91.45299145299145
6,0.02490754285827279,0.23203090857714415,99.57219251336899,91.02564102564102
7,0.008176514715887605,0.17619202798232436,99.89304812834224,94.44444444444444
8,0.0067604855556661885,0.15459773526526988,99.89304812834224,94.01709401709402
9,0.0034812441638981304,0.14391185226850212,100.0,94.87179487179488
10,0.002452338335569948,0.1426435763714835,100.0,94.44444444444444
11,0.002106554682056109,0.1390225273789838,100.0,94.44444444444444
12,0.0018630521604791283,0.13863689766731113,100.0,94.44444444444444
13,0.0016594689533424875,0.13703390932641923,100.0,94.44444444444444
14,0.0015123372276624044,0.13785557530354708,100.0,94.87179487179488
15,0.0013354680151678622,0.13599012175109237,100.0,94.87179487179488
16,0.00124164661198544,0.1370978383347392,100.0,94.87179487179488
17,0.0011298973967010775,0.13495221373159438,100.0,94.87179487179488
18,0.0010433571645990015,0.13597921637119725,100.0,94.87179487179488
19,0.0009752823932406803,0.13472152512986213,100.0,94.87179487179488
20,0.0008974478289019317,0.13532402156852186,100.0,94.87179487179488
